region_schema,region_parent,region_child,agerange,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05
lga,au-vic,greater bendigo,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,1,,,1,0,0,0,,,0,0,3,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,7,2,0,3,4,0,4,10,9,5,3,3,1,1,0,7,4,-1,4,3,0,5,1,0,1,0,2,1,0,,,0,1,0,1,1,0,0
lga,au-vic,greater dandenong,,,,,,,,,,,,,,,,,,,,,,,,0,2,-5,5,0,1,2,1,0,0,0,0,0,1,0,,0,-1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,,,,,0,1,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,0,0,0,2,0,0,0,1,1,0,0,0,,,0,,,,,1,0,,,0,1,0,0,,,1,1,0,0,1,1,0,2,6,0,7,0,16,6,7,10,11,7,14,4,15,25,10,14,14,11,22,14,7,7,12,7,14,9,1,9,15,4,20,8,13,11,11,-1,3,4,14,3,0,12,4,3,,,9,-1,2,6,13,0,3
lga,au-vic,greater geelong,,,,,,,,,,,,,,,,1,1,1,,,,,,3,4,3,1,2,0,0,1,1,0,2,0,1,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,,,0,,,,,0,2,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,,,0,1,,,0,1,0,0,,,2,0,4,-1,0,0,1,1,1,0,1,0,5,2,6,1,6,6,1,2,1,4,9,14,15,15,13,12,14,12,5,21,8,13,9,13,8,3,5,7,4,4,7,1,12,0,5,-1,3,-1,0,7,,,3,3,0,-2,4,0,0
lga,au-vic,greater shepparton,,,,,,,,,,,,,,,,1,1,-1,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,,,1,0,,,0,0,0,1,,,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,1,3,3,3,0,0,2,2,0,0,0,8,0,0,2,0,0,0,,,1,0,0,0,0,0,0
lga,au-vic,hepburn,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,hindmarsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,0,,,,,0,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,,,,0,
lga,au-vic,hobsons bay,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,2,1,0,1,-1,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,1,,,2,1,0,6,,,7,2,-1,7,1,5,4,6,9,10,10,5,7,2,7,4,4,4,8,5,2,9,1,10,10,13,13,4,10,11,16,4,12,12,17,8,1,14,18,3,10,7,11,7,6,3,10,6,2,3,7,4,,,0,4,0,14,3,0,7
lga,au-vic,horsham,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,1,1,-1,1,0,0,1,2,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0
lga,au-vic,hume,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,1,0,2,-1,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,3,0,0,1,1,0,0,,,2,,,,,0,0,0,1,0,0,2,0,0,0,0,0,1,1,3,2,1,0,,,2,0,0,0,0,0,2,2,1,0,1,2,,,3,,,,,6,9,,,22,8,20,8,,,53,8,15,32,23,44,18,32,16,27,39,15,37,11,33,40,27,24,11,35,47,16,15,55,47,25,51,16,19,60,52,29,42,17,26,16,17,18,24,23,24,19,18,17,13,17,12,5,2,12,10,8,,,5,0,8,7,12,9,0
lga,au-vic,indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,0,,,,,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,interstate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,,,,,,,,1,,,,,0,,,,,,,1,0,3,1,,,0,0,,,0,0,,,0,1,0,,,,,0,,,0,0,1,2,-1,-1,0,,,,0,-1,0,1,0,-2,1,0,1,-1,1,5,1,1,1,-101,,,0,1,-1,1,-102,102,0
lga,au-vic,kingston,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,1,1,3,-1,0,0,0,0,,2,0,0,0,0,0,1,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,,,0,,,,,0,2,,,0,0,1,0,,,0,1,1,1,1,1,0,1,2,0,6,0,0,8,6,8,1,6,4,4,14,3,0,5,1,-1,9,11,14,5,6,7,5,5,7,17,11,1,1,3,14,9,5,10,9,4,3,-1,-2,0,-2,4,,,0,-2,0,-1,12,5,1
lga,au-vic,knox,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,1,,,0,,,,,-1,0,,,0,0,0,0,,,3,0,0,0,2,1,0,0,0,0,5,1,3,1,2,4,4,1,4,7,5,1,4,3,2,5,3,1,2,5,5,8,5,4,4,4,5,1,0,2,4,2,1,1,2,3,1,2,1,1,1,4,,,0,0,0,2,1,0,0
lga,au-vic,latrobe,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,2,3,3,2,0,6,1,1,2,5,1,1,-1,1,2,-1,0,1,0,0,0,0,0,0,0,,,1,1,0,2,1,0,0
lga,au-vic,loddon,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,macedon ranges,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-1,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,2,0,2,2,0,3,5,1,-1,9,2,6,0,-1,-5,1,5,0,0,2,3,1,2,0,0,2,1,-2,0,0,1,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,manningham,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,0,0,0,0,1,1,1,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,1,1,0,,,0,,,,,0,0,,,0,1,1,3,,,2,3,0,5,1,3,1,9,2,6,2,2,3,1,3,1,6,1,3,1,3,2,2,5,4,0,10,2,8,6,3,3,3,1,2,2,3,1,2,-2,0,0,3,2,4,0,1,0,-2,1,0,1,,,0,0,0,-1,2,0,0
lga,au-vic,mansfield,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0
lga,au-vic,maribyrnong,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,2,1,0,1,0,0,0,0,,,0,,,,,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,1,,,2,,,,,1,3,,,1,1,2,4,,,6,4,7,3,7,13,0,10,10,7,10,0,14,14,12,13,12,9,10,15,14,15,12,18,21,11,15,7,17,33,0,9,28,21,9,10,5,3,6,4,8,11,5,4,8,5,4,2,4,3,1,3,,,0,-1,0,3,8,3,-2
lga,au-vic,maroondah,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,1,0,0,0,,,0,,,,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0,0,0,1,0,,,0,,,,,0,0,,,0,0,0,1,,,2,0,1,0,1,2,0,1,1,0,2,0,2,0,2,3,3,1,2,5,7,2,5,5,3,3,1,1,2,3,0,1,3,3,0,1,1,2,5,1,0,1,0,0,1,1,2,1,2,0,0,0,,,0,-1,0,1,1,0,0
lga,au-vic,melbourne,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,1,3,2,0,0,1,-1,4,3,-1,,1,1,-1,1,0,0,0,1,0,0,0,0,,,3,0,1,0,3,0,1,0,2,0,,,3,,,,,2,-1,-2,5,2,1,-4,1,1,1,3,3,-3,3,0,-1,2,0,,,2,-2,1,1,0,3,2,1,0,1,12,-1,,,4,,,,,0,4,,,-3,9,5,12,,,48,14,22,97,0,14,-20,14,8,0,76,17,22,6,7,33,21,2,24,18,25,8,0,27,9,11,24,20,8,11,12,4,10,23,12,6,10,6,10,6,2,17,-1,8,20,0,0,7,-1,-5,7,4,,,0,2,0,4,-16,10,0
lga,au-vic,melton,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,1,0,1,2,1,0,1,,,1,,,,,2,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,,,1,,,,,1,1,,,2,7,4,1,,,8,3,3,5,6,7,18,7,11,0,44,4,17,9,14,20,24,10,31,23,34,22,19,62,39,16,50,20,16,39,29,45,15,14,32,23,33,15,27,28,14,15,15,14,18,17,6,-2,9,4,18,-3,,,3,10,0,1,13,4,0
lga,au-vic,mildura,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,mitchell,,,,,,,,,,,,,,,,1,1,1,,,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,4,-2,,,1,0,1,0,,,1,1,0,3,3,1,0,0,2,1,1,0,3,-1,1,0,0,0,0,2,3,2,-1,4,1,3,4,2,2,4,3,2,-1,0,1,1,1,4,1,0,1,0,0,0,1,3,2,3,1,0,0,1,,,0,0,0,0,0,0,0
lga,au-vic,moira,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-1,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,,,0,0,0,1,-1,0,0
lga,au-vic,monash,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,1,0,1,1,0,0,2,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,,,0,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,,-1,,,,,0,0,,,1,1,0,1,,,5,4,0,4,3,2,1,0,3,5,0,2,3,4,6,8,2,3,6,7,5,6,5,5,6,5,8,8,1,9,5,9,3,3,2,2,3,3,3,6,3,1,4,10,11,0,3,5,0,4,3,4,,,2,0,0,4,4,5,0
lga,au-vic,moonee valley,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,2,3,0,0,-1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,,3,3,,,1,7,6,11,,,16,14,26,38,30,20,23,26,22,0,34,12,9,13,15,15,16,16,24,11,13,6,6,20,7,10,14,14,10,14,18,8,12,8,8,7,10,-1,8,7,7,4,1,3,1,2,3,3,-1,5,9,3,,,5,0,-1,2,21,0,3
lga,au-vic,moorabool,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,,,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,3,0,0,2,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,0,0,-1,0,-1,2,3,1,1,3,-1,4,0,2,,,0,0,0,0,1,0,0
lga,au-vic,moreland,,,,,,,,,,,,,,,,,,,,,,,,2,0,3,1,1,0,0,1,0,1,1,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,1,,,0,,,,,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,2,,,1,,,,,6,4,,,7,0,5,3,,,11,7,14,9,10,10,14,12,22,0,32,0,36,11,36,25,22,17,16,41,13,14,15,32,31,29,46,14,16,34,1,23,13,26,12,19,10,10,25,18,10,10,2,11,8,12,5,6,4,7,13,8,,,1,4,0,7,8,5,1
lga,au-vic,mornington peninsula,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,0,1,0,0,1,0,0,0,0,0,,0,3,0,2,-1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,,,0,,,,,0,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,1,-1,0,1,0,0,1,1,3,2,0,1,0,0,4,0,1,1,2,0,1,0,0,2,1,4,1,1,1,6,3,3,1,3,1,0,6,7,6,3,6,10,3,3,3,0,0,7,1,2,4,2,,,6,0,4,1,1,0,0
lga,au-vic,mount alexander,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,moyne,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,murrindindi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,nillumbik,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,0,3,0,0,0,1,-1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,2,0,0,0,0,0,0,0,0,,,0,,,,,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,,0,0,,,1,0,0,0,,,0,0,0,0,1,1,1,4,2,3,-1,-1,2,1,0,10,1,1,2,10,5,3,-1,2,4,9,3,7,1,7,4,0,2,4,-1,3,1,-1,0,1,3,3,0,2,0,1,2,0,0,2,0,0,,,0,0,0,0,0,0,1
lga,au-vic,northern grampians,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,-2,
lga,au-vic,overseas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,0,,,,,0,,,,,,,0,0,0,0,,,0,0,,,0,0,,,0,0,0,,,,,-1,,,0,0,0,0,0,0,1,,,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
lga,au-vic,port phillip,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,-1,1,4,-1,3,0,0,1,1,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,2,-1,,,0,,,,,0,0,-2,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,0,0,,,1,1,0,3,,,4,-1,1,2,1,6,3,0,3,-1,8,0,4,6,5,2,3,0,9,3,3,3,4,2,7,0,6,5,6,11,3,-1,6,8,3,2,4,4,4,0,13,-1,5,4,3,3,2,5,2,10,4,7,,,0,1,3,3,9,4,0
lga,au-vic,pyrenees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,0,,,,,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0
lga,au-vic,queenscliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,0,,,,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0
