region_schema,region_parent,region_child,agerange,2020-03-13,2020-03-14,2020-03-15,2020-03-17,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25
admin_1,co,co-vid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,5,,,,,,,,,11,,12
admin_1,co,santa marta d.t. y c.,,,,,,,,,,,,,,,,,,,,,,,1,2,3,5,,6,7,,8,,9,12,16,21,,22,23,,27,28,,29,,30,31,35,38,49,50,54,59,63,68,70,74,76,82,83,88,96,98,105,109,,110,115,117,120,,123,132,137,138,147,150,152,189,192,206,210,214,229,237,244,251,255,266,272,280,286,289,293,301,315,317,327,335,345,358,372,386,395,405,415,429,440,460,479,490,497,507,512,529,550,571,589,608,630,646,677,706,739,808,850,906,1011,1079,1123,1167,1263,1316,1460,1577,1673,1849,1978,2042,2148,2292,2400,2441,2519,2602,2851,2940,3054,3172,3342,3393,3478,3587,3790,4089,4324,4494,4596,4846,5069,5245,5378,5569,5726,5988
co_municipality,archipiélago de san andrés providencia y santa catalina,providencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co_municipality,archipiélago de san andrés providencia y santa catalina,san andrés,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,8,10,,11,,,,,,,12,,,,,14,,,,,,,,,,,,,,,,,,,,15,18,,,,,,,,,,,,,,,20,,,,,,,,,,21,,22,25,,,,,26,,,,27,,29,,,,30,,,,31,,,35,37,38,39,,43,46,48,50,56,59
co_municipality,barranquilla d.e.,barranquilla,,,,,,,,,,,2,3,,4,5,6,10,11,,16,18,22,,23,,27,,,,28,,,,30,31,,35,36,,38,,42,,45,46,47,,,,49,50,52,58,71,74,78,80,83,88,89,94,101,117,119,122,134,141,154,180,193,207,224,242,268,293,328,346,363,443,506,582,651,711,812,862,976,1101,1142,1205,1256,1341,1392,1432,1467,1503,1561,1681,1807,1942,2130,2270,2486,2676,2961,3314,3556,3761,4054,4387,4677,4883,5087,5274,5451,5820,6218,6577,7080,7666,8079,8473,8954,9481,10141,10744,11538,12616,13830,14433,14762,15180,16090,16410,17636,18190,19245,19833,20484,21410,21855,22413,22862,23385,24004,24269,24695,25108,25502,25979,26423,26750,26986,27324,28060,28503,28837,29255,29510,29773,30388,30659,30849,31064,31324,31577
co_municipality,buenaventura d.e.,buenaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,,,6,,,7,8,,10,12,,13,,,,15,,16,,,17,22,23,,24,,,26,29,,33,34,43,50,61,66,75,80,83,104,165,174,183,204,217,224,228,232,,246,263,290,299,353,378,415,434,475,553,565,681,702,733,758,809,824,837,854,890,899,938,961,976,1022,1037,1056,1064,1086,1103,1130,1184,1209,1259,1272,1293,1317,1351,1406,1428,1473,1501,1530,1552,1572,1588,1607,1648,1665,1704,1718,1732,1748,1756,1778,1784,1786,1804,1818,1853,1873,1888,1900,1912,1916,1926,1938,1957,1975,1992
co_municipality,cartagena d.t. y c.,cartagena de indias,,,,,1,,,,,,,4,,6,7,9,,,,,10,11,,12,13,23,24,27,28,29,35,41,50,58,62,,65,70,78,82,85,94,97,99,102,104,113,114,117,121,122,125,129,133,138,148,150,156,170,174,184,187,198,205,222,246,266,305,331,387,419,455,482,512,558,604,684,741,821,861,974,1073,1157,1237,1281,1381,1466,1511,1585,1634,1688,1738,1776,1791,1839,1983,2138,2274,2452,2688,2814,3012,3147,3429,3676,3817,3997,4190,4363,4500,4649,4776,4989,5127,5429,5638,5786,6025,6263,6466,6653,6861,7022,7288,7585,7937,8337,8711,8917,9063,9205,9557,9703,10115,10389,10749,10964,11351,11708,11943,12277,12457,12668,12936,13145,13416,13597,13837,14077,14278,14410,14612,14745,14989,15290,15476,15673,15816,16063,16374,16516,16673,17147,17344,17518
co_municipality,co-ama,la chorrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,4,,,,,,12,,,,,,,,,,13,,,,,
co_municipality,co-ama,la pedrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,16,22,52,66,67,68,,74,
co_municipality,co-ama,leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,12,23,26,28,29,,33,35,,38,51,76,77,80,87,105,111,138,158,161,164,208,237,289,319,321,404,412,542,741,847,900,917,996,1045,1057,1162,1198,1253,1263,1309,1312,1316,1396,1431,1476,1501,1550,1653,1672,1704,1727,1748,1754,1757,1777,1803,1819,1845,1851,1883,1914,1957,1978,1985,1992,2025,2031,2047,2051,2056,2088,2106,2122,2137,2144,,2146,,2154,2163,2168,2173,2180,2183,2189,2205,2212,2219,2225,2226,2228,2230,2233,2238,,2239,2244,2245,2249,2252,2262,2265,2271,2277,,,2285,2302,2309,2310,2314,2322
co_municipality,co-ama,puerto nariño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,7,,9,17,19,,,29,,,,,,30,38,39,40,44,49,52,53,55,58,61,76,,80,81,,94,95,98,,100,101,104,106,,107,,109,,110,117,,118,,119,,,,,120,,,121,122,,,,123,,,,,,,,,,,,124,,,,,,,,,,,
co_municipality,co-ama,tarapacá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,3,6,
co_municipality,co-ant,abejorral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3,,,4,,5,,,9,,,,
co_municipality,co-ant,abriaquí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,7,9
co_municipality,co-ant,alejandría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2
co_municipality,co-ant,amagá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,5,,,,6,,,,,,,7,,8,9,10,,,12,,13,,15,16,17,18,20,22,24,,25,26,27,28,29,30,31,36,37
co_municipality,co-ant,amalfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,3,4,,,6,9,10,12,17,,,20,23,24
co_municipality,co-ant,andes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,5,,,7,,8,,,10,11,12,,13,,14,15,16,17,,22,,,23,,24,
co_municipality,co-ant,angelópolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
co_municipality,co-ant,angostura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,6,,,
co_municipality,co-ant,anorí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,3,,,5,12,15,17,18,19,21,26,35,38,,39,40,
co_municipality,co-ant,anzá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,6,,,,,,,,,,,,,9,,10,,,,,,22,,,,23,,,26,,27,,,,,
co_municipality,co-ant,apartadó,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,6,9,,,11,,13,16,,20,,,,,21,,23,,,,,24,,,,,29,35,40,41,42,53,54,55,,,60,61,67,70,,71,74,76,,84,86,92,106,114,122,136,140,150,151,164,194,208,252,274,297,325,361,415,458,523,563,617,685,751,794,865,982,1045,1073,1108,1167,1324,1487,1614,1725,1850,2012,2115,2178,2218,2252,2311,2360
co_municipality,co-ant,arboletes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,3,,,,,,,4,6,7,,,8,9,10,21,22,32,43,48,52,55,61,67,71,80,81,91,102,109,118,121,127,,128,,131,134,136,141,144,,145,147,148,149,150,152,153
co_municipality,co-ant,argelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,5,6,,,,8
co_municipality,co-ant,armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,6,,7,,,,,,,,10,11,,13,,,,,
co_municipality,co-ant,barbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,5,,6,,7,8,,,,,,9,10,,11,,,,,,,,,,12,13,,,14,15,17,,18,21,,23,,25,29,,32,34,40,43,44,48,53,59,69,72,76,81,89,91,95,101,105,110,115
co_municipality,co-ant,bello,,,,,,,,,,,,,,,,,,2,,,,3,,,4,,,,,,7,9,10,,11,12,,13,,,,,14,,15,18,20,22,24,,,25,28,,,31,32,34,35,36,38,,,,,,,,39,40,,,42,,,,,,46,,47,48,51,55,56,58,,63,,66,72,79,,84,85,87,93,95,98,107,110,113,118,121,130,,131,138,149,155,160,168,,171,174,182,191,198,204,206,209,219,232,247,267,278,288,302,322,340,356,397,430,464,504,540,598,660,702,754,810,872,969,1100,1195,1260,1405,1510,1681,1836,1912,2038,2186,2341,2580,2814,3068,3217,3439,3636,3750,3889,4003,4135,4271
co_municipality,co-ant,belmira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,4,,,,,,
co_municipality,co-ant,betania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
co_municipality,co-ant,betulia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co_municipality,co-ant,briceño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,3,,,,11,,,,,,,,,,,,,30,,32,,,,,33,,,,,
co_municipality,co-ant,buriticá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,3,4,,14,,15,,22,27,28,29,30,34,38,41,,,50,,54,56,60,,65,67,69,72,87,88,97,102,123,125,138,143,164,176,180,207,221,243,252,280,381,462,471,479,482,491,494
co_municipality,co-ant,caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,4,,,,7,,8,
co_municipality,co-ant,caldas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,5,,,,,8,,,,,9,10,,11,,12,,,,,13,,,14,,,15,22,23,25,26,30,36,37,,42,47,51,57,65,71,83,104,118,126,133,142,150,177,212,224,247,291,309,362,396,423,439,467,493,504,527,538,565,584
co_municipality,co-ant,campamento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,13,15,,,,,,,,
co_municipality,co-ant,caracolí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,7,10,11,,,,,13,,,,
co_municipality,co-ant,caramanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
co_municipality,co-ant,carepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,,,42,,45,,,,63,,66,67,90,95,115,126,130,139,143,201,214,276,279,281,282,283,287,288,295,333,338,344,347,349,353,356,,357,358,359,361,363,367,371,374,378,381,385,389,391,395,400,405,414,420,430,438,449,465,474,484,515,522,532,535,550,567,585,594,599,622,639,656,666,671,688,715
co_municipality,co-ant,carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,,,,9,,,,,,
co_municipality,co-ant,caucasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,3,,,,,,,,,,4,,,,,,,5,6,,9,33,,35,36,37,44,48,59,67,78,85,92,107,126,143,154,169,182,190,198,200,210,227,232,255,264,273,278,288,297,305,317,322,330,342
co_municipality,co-ant,cañasgordas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,6,,7,,,,,,,,,,,,8,9,,10,,11,,,,,,,,14,16,19,21,,,,33,35,,,,
co_municipality,co-ant,chigorodó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,3,,,10,11,12,13,14,,,15,16,21,22,,,23,,,24,25,29,,31,32,35,37,42,44,48,50,54,58,62,70,72,78,81,90,105,115,135,141,152,161,163,169,175,207,222,234,245,254,269,277,286,295,310,324,349
co_municipality,co-ant,cisneros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,4,,,
co_municipality,co-ant,ciudad bolívar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,4,,,5,,6,9,,11,13,,,,,15,22,,23,,,24,26,28,33,,36,,,,40,43
co_municipality,co-ant,cocorná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,5,,6,,,,,,,,7,,8,9,,,10,11,12
co_municipality,co-ant,concepción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,
co_municipality,co-ant,concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,8,,,,,,,9,,13,,14,,,,15,,,,
co_municipality,co-ant,copacabana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,3,4,5,,,,6,,,7,,,,9,,,,,,,,,,,,,,,,10,11,,,,,,,,,,12,,,13,14,,15,,,16,,18,19,23,27,,29,,,30,,32,,33,,34,37,,38,39,,,,,41,45,48,49,,50,,52,53,60,64,66,70,72,79,90,93,100,106,114,129,144,157,166,183,204,227,236,253,276,310,339,377,426,442,486,528,553,585,601,635,651
co_municipality,co-ant,cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,5,7,,,,10,11,,17,,,22,,25,27,,30,33,37,,44,55,56,57,,,58,,59,
co_municipality,co-ant,dabeiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,3,,,,4,,,,,,6,8,9,,,,,,10,11,12,16,17,20,22,23,24,27,34,49,53,68,69,70,71,74
co_municipality,co-ant,donmatías,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,,,,6,,,9,,,12,13,,15,17,19,21,23,,29,,,,32,,44,48,52,54,56,,57,60,61,,64
co_municipality,co-ant,ebéjico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,3,,,,,,,,,,,,4,,,,5,,,7,,8,9,11,,12,,,,13,,,15
co_municipality,co-ant,el bagre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,,5,7,9,20,23,44,48,50,54,58,77,97,99,111,118,135,143,169,188,194,205,207
co_municipality,co-ant,el carmen de viboral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,,,4,,5,,,6,,7,,,,8,9,11,,,13,16,17,,18,,,,19,23,,25,26,29,34,36,38,,40,41,43,44,45
co_municipality,co-ant,el santuario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,4,,,,,9,,,,10,11,12,,13,14,,,,,16,18,20,21,,25,26,27,28,,29,,32,34,,35,,,43,45,51,55,60,61,63,64,67,71,78,
co_municipality,co-ant,entrerríos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,7,11,14,15,16,21,48,,,52,53,54,56,67,90,116,117,118,120,128,,130,
co_municipality,co-ant,envigado,,,,,,,,,,,,,,,,,1,,2,,5,6,,,7,9,,,10,,,11,,,,,,,,14,15,16,,,17,18,,,,,,,19,20,,,21,,22,,,,,23,,,,,,,,24,,,,,,,25,,,,,,,,,27,28,29,31,,,,,32,,,,34,35,,36,,,,38,41,45,,48,51,52,53,54,56,58,63,69,70,71,72,74,75,79,85,88,94,99,104,113,122,128,145,150,168,191,206,216,233,256,284,320,375,424,457,507,552,611,658,708,752,795,878,1010,1101,1193,1257,1327,1396,1433,1478,1522,1572,1611
